course_id,course_code,course_title,is_required,priority,enrollment,required_board,needs_projector,needs_lab,credits,timeslot_id,room_id,course_tags
C824,MATH 581-C14,Special Topics: Inverse Problems and PDE,0,2,25,any,0,0,3,T_TTH_1130_1250,R_PDL_C038,pde;inverse_problems
C825,MATH 584-A14,Numerical Linear Algebra,0,2,25,any,0,0,5,T_MW_1430_1550,R_LOW_206,numerical_analysis;linear_algebra
C826,MATH 590-A14,Seminar in Probability,0,2,40,any,0,0,3,T_MWF_1530_1620,R_SMI_102,probability;seminar
C827,MATH 102-A15,Algebra,0,2,40,any,0,0,5,T_MWF_1430_1520,R_LOW_206,service;algebra;precalculus
C828,MATH 103-A15,Introduction to Elementary Functions,0,2,40,any,0,0,5,T_MWF_1330_1420,R_MEB_248,service;precalculus
C829,MATH 111-A15,Algebra with Applications,1,10,240,any,1,0,5,T_MWF_0830_0920,R_SMI_120,service;algebra;applications
C830,MATH 111-B15,Algebra with Applications,1,10,240,any,1,0,5,T_TTH_1130_1250,R_KNE_220,service;algebra;applications
C831,MATH 112-A15,Business and Economic Calculus,0,2,90,any,1,0,5,T_TTH_1130_1250,R_OTB_014,service;calculus;optimization
C832,MATH 120-A15,Precalculus,1,10,240,any,1,0,5,T_MWF_0930_1020,R_GUG_220,service;precalculus;calculus
C833,MATH 120-B15,Precalculus,1,10,240,any,1,0,5,T_MWF_0930_1020,R_SMI_120,service;precalculus;calculus
C834,MATH 124-A15,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_TTH_1130_1250,R_KNE_220,service;calculus
C835,MATH 124-B15,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1230_1320,R_GUG_220,service;calculus
C836,MATH 124-C15,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1130_1220,R_GUG_220,service;calculus
C837,MATH 124-D15,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1230_1320,R_SMI_120,service;calculus
C838,MATH 124-E15,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_TTH_1130_1250,R_KNE_220,service;calculus
C839,MATH 124-F15,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_0930_1020,R_KNE_210,service;calculus
C840,MATH 125-A15,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1230_1320,R_KNE_220,service;calculus
C841,MATH 125-B15,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_TTH_1430_1550,R_KNE_220,service;calculus
C842,MATH 125-C15,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_0930_1020,R_GUG_220,service;calculus
C843,MATH 126-A15,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1330_1420,R_SMI_120,service;calculus;geometry
C844,MATH 126-B15,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1130_1220,R_KNE_210,service;calculus;geometry
C845,MATH 126-C15,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1330_1420,R_GUG_220,service;calculus;geometry
C846,MATH 126-D15,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1130_1220,R_KNE_220,service;calculus;geometry
C847,MATH 134-A15,Accelerated Honors Calculus,0,2,45,any,0,0,5,T_MWF_1430_1520,R_SMI_102,calculus;honors;linear_algebra
C848,MATH 200-A15,Discrete Mathematics I,0,2,300,any,1,0,5,T_MWF_1130_1220,R_KNE_210,combinatorics;probability;number_theory
C849,MATH 207-A15,Introduction to Differential Equations,1,10,230,any,1,0,4,T_MW_1000_1120,R_GUG_220,differential_equations;applied_math
C850,MATH 207-C15,Introduction to Differential Equations,1,10,220,any,1,0,4,T_TTH_1430_1550,R_GUG_220,differential_equations;applied_math
C851,MATH 207-D15,Introduction to Differential Equations,1,10,50,any,0,0,4,T_MWF_1330_1420,R_SMI_102,differential_equations;applied_math
C852,MATH 208-A15,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_MWF_1230_1320,R_KNE_210,linear_algebra;applied_math
C853,MATH 208-B15,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_MWF_1530_1620,R_KNE_210,linear_algebra;applied_math
C854,MATH 209-A15,Linear Analysis,0,2,50,any,0,0,4,T_TTH_0830_0950,R_LOW_206,differential_equations;pde;analysis
C855,MATH 224-A15,Advanced Multivariable Calculus,0,2,305,any,1,0,4,T_TTH_1300_1420,R_KNE_210,calculus;geometry;analysis
C856,MATH 224-B15,Advanced Multivariable Calculus,0,2,50,any,0,0,4,T_MWF_0830_0920,R_LOW_206,calculus;geometry;analysis
C857,MATH 300-A15,Introduction to Mathematical Reasoning,1,10,80,any,1,0,4,T_MW_1000_1120,R_AND_205,proofs;number_theory;combinatorics
C858,MATH 300-B15,Introduction to Mathematical Reasoning,1,10,70,any,0,0,4,T_TTH_1600_1720,R_OTB_014,proofs;number_theory;combinatorics
C859,MATH 327-A15,Introductory Real Analysis I,1,10,75,any,0,0,4,T_MWF_1330_1420,R_MUE_153,analysis;real_analysis
C860,MATH 334-A15,Honors Accelerated Advanced Calculus,0,2,45,any,0,0,5,T_MWF_1030_1120,R_SMI_102,analysis;pde;complex_analysis
C861,MATH 342-A15,Art of Problem Solving,0,2,25,any,0,0,4,T_TTH_1430_1550,R_PDL_C401,combinatorics;number_theory;geometry;probability
C862,MATH 381-A15,Discrete Mathematical Modeling,1,10,80,any,1,0,4,T_MWF_1230_1320,R_MUE_153,combinatorics;graph_theory;optimization
C863,MATH 394-A15,Probability I,1,10,170,any,1,0,4,T_TTH_1300_1420,R_GUG_220,probability;statistics
C864,MATH 398-B15,Special Topics: WDRP,0,2,15,any,0,0,2,T_W_1500_1650,R_PDL_C401,general_math;seminar
C865,MATH 402-A15,Introduction to Modern Algebra,1,10,100,any,1,0,4,T_TTH_1130_1250,R_SAV_260,algebra;number_theory
C866,MATH 407-A15,Linear Optimization,1,10,150,any,1,0,4,T_TTH_1430_1550,R_KNE_210,optimization;linear_algebra
C867,MATH 424-A15,Fundamental Concepts of Analysis,0,2,50,any,0,0,4,T_TTH_1130_1250,R_SMI_102,analysis;real_analysis
C868,MATH 427-A15,Complex Analysis,0,2,50,any,0,0,4,T_TTH_1600_1720,R_LOW_206,complex_analysis;analysis
C869,MATH 441-A15,Topology,0,2,90,any,1,0,4,T_MWF_1130_1220,R_AND_205,topology;geometry
C870,MATH 444-A15,Geometries I,0,2,50,any,0,0,4,T_MWF_0930_1020,R_LOW_206,geometry;education
C871,MATH 461-A15,Combinatorial Theory I,0,2,80,any,1,0,4,T_MWF_1330_1420,R_AND_205,combinatorics;graph_theory
C872,MATH 491-A15,Introduction to Stochastic Processes I,0,2,45,any,0,0,4,T_MW_1430_1550,R_LOW_206,probability;stochastic_processes
C873,MATH 504-A15,Modern Algebra,0,2,35,any,0,0,5,T_TTH_0830_0950,R_PDL_C038,algebra;algebraic_geometry
C874,MATH 507-A15,Algebraic Structures,0,2,25,any,0,0,3,T_TTH_1600_1720,R_MEB_248,algebra;representation_theory
C875,MATH 514-A15,Network Optimization,0,2,20,any,0,0,3,T_W_1500_1650,R_MEB_248,optimization;combinatorics;graph_theory
C876,MATH 521-A15,Advanced Probability,0,2,15,any,0,0,3,T_TTH_1000_1120,R_MEB_248,probability;analysis
C877,MATH 526-A15,Real Analysis,0,2,20,any,0,0,5,T_MWF_1130_1220,R_LOW_113,analysis;real_analysis
C878,MATH 534-A15,Complex Analysis,0,2,25,any,0,0,5,T_W_1500_1650,R_PDL_C038,complex_analysis;analysis
C879,MATH 544-A15,Topology and Geometry of Manifolds,0,2,35,any,0,0,5,T_MW_1000_1120,R_MGH_389,topology;geometry
C880,MATH 547-A15,Geometric Structures,0,2,25,any,0,0,3,T_TTH_1300_1420,R_MEB_248,geometry;differential_geometry
C881,MATH 550-D15,Seminar in Geometry,0,2,20,any,0,0,3,T_TTH_1600_1720,R_PDL_C038,geometry;seminar
C882,MATH 580-B15,Departmental Colloquium,0,2,60,any,0,0,2,T_F_1530_1720,R_MUE_153,general_math;seminar
C883,MATH 581-C15,Special Topics: Inverse Problems and PDE,0,2,25,any,0,0,3,T_TTH_1300_1420,R_PDL_C401,pde;inverse_problems
C884,MATH 584-A15,Numerical Linear Algebra,0,2,25,any,0,0,5,T_TTH_1600_1720,R_PDL_C401,numerical_analysis;linear_algebra
C885,MATH 590-A15,Seminar in Probability,0,2,40,any,0,0,3,T_F_1530_1720,R_MEB_248,probability;seminar
C886,MATH 102-A16,Algebra,0,2,40,any,0,0,5,T_MWF_1230_1320,R_MEB_248,service;algebra;precalculus
C887,MATH 103-A16,Introduction to Elementary Functions,0,2,40,any,0,0,5,T_MWF_0930_1020,R_LOW_206,service;precalculus
C888,MATH 111-A16,Algebra with Applications,1,10,240,any,1,0,5,T_TTH_0830_0950,R_KNE_210,service;algebra;applications
C889,MATH 111-B16,Algebra with Applications,1,10,240,any,1,0,5,T_MW_1000_1120,R_KNE_220,service;algebra;applications
C890,MATH 112-A16,Business and Economic Calculus,0,2,90,any,1,0,5,T_MWF_1030_1120,R_SAV_260,service;calculus;optimization
C891,MATH 120-A16,Precalculus,1,10,240,any,1,0,5,T_MWF_0830_0920,R_SMI_120,service;precalculus;calculus
C892,MATH 120-B16,Precalculus,1,10,240,any,1,0,5,T_MWF_1530_1620,R_KNE_220,service;precalculus;calculus
C893,MATH 124-A16,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1430_1520,R_SMI_120,service;calculus
C894,MATH 124-B16,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1330_1420,R_SMI_120,service;calculus
C895,MATH 124-C16,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1230_1320,R_KNE_210,service;calculus
C896,MATH 124-D16,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_0930_1020,R_GUG_220,service;calculus
C897,MATH 124-E16,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_0930_1020,R_KNE_210,service;calculus
C898,MATH 124-F16,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1430_1520,R_SMI_120,service;calculus
C899,MATH 125-A16,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1530_1620,R_KNE_210,service;calculus
C900,MATH 125-B16,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_0930_1020,R_KNE_210,service;calculus
C901,MATH 125-C16,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1130_1220,R_KNE_220,service;calculus
C902,MATH 126-A16,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1230_1320,R_KNE_210,service;calculus;geometry
C903,MATH 126-B16,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1330_1420,R_SMI_120,service;calculus;geometry
C904,MATH 126-C16,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1230_1320,R_SMI_120,service;calculus;geometry
C905,MATH 126-D16,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1330_1420,R_SMI_120,service;calculus;geometry
C906,MATH 134-A16,Accelerated Honors Calculus,0,2,45,any,0,0,5,T_MWF_1530_1620,R_MEB_248,calculus;honors;linear_algebra
C907,MATH 200-A16,Discrete Mathematics I,0,2,300,any,1,0,5,T_MWF_1530_1620,R_KNE_210,combinatorics;probability;number_theory
C908,MATH 207-A16,Introduction to Differential Equations,1,10,230,any,1,0,4,T_TTH_0830_0950,R_KNE_210,differential_equations;applied_math
C909,MATH 207-C16,Introduction to Differential Equations,1,10,220,any,1,0,4,T_MWF_1130_1220,R_GUG_220,differential_equations;applied_math
C910,MATH 207-D16,Introduction to Differential Equations,1,10,50,any,0,0,4,T_TTH_1430_1550,R_MUE_153,differential_equations;applied_math
C911,MATH 208-A16,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_MWF_0930_1020,R_KNE_210,linear_algebra;applied_math
C912,MATH 208-B16,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_MW_1000_1120,R_KNE_210,linear_algebra;applied_math
C913,MATH 209-A16,Linear Analysis,0,2,50,any,0,0,4,T_TTH_1430_1550,R_LOW_206,differential_equations;pde;analysis
C914,MATH 224-A16,Advanced Multivariable Calculus,0,2,305,any,1,0,4,T_MWF_1530_1620,R_KNE_210,calculus;geometry;analysis
C915,MATH 224-B16,Advanced Multivariable Calculus,0,2,50,any,0,0,4,T_MWF_0830_0920,R_MUE_153,calculus;geometry;analysis
C916,MATH 300-A16,Introduction to Mathematical Reasoning,1,10,80,any,1,0,4,T_TTH_1300_1420,R_MUE_153,proofs;number_theory;combinatorics
C917,MATH 300-B16,Introduction to Mathematical Reasoning,1,10,70,any,0,0,4,T_MWF_1030_1120,R_OTB_014,proofs;number_theory;combinatorics
C918,MATH 327-A16,Introductory Real Analysis I,1,10,75,any,0,0,4,T_TTH_1000_1120,R_MUE_153,analysis;real_analysis
C919,MATH 334-A16,Honors Accelerated Advanced Calculus,0,2,45,any,0,0,5,T_MWF_0830_0920,R_MGH_389,analysis;pde;complex_analysis
C920,MATH 342-A16,Art of Problem Solving,0,2,25,any,0,0,4,T_MWF_1430_1520,R_MEB_248,combinatorics;number_theory;geometry;probability
C921,MATH 381-A16,Discrete Mathematical Modeling,1,10,80,any,1,0,4,T_MWF_1530_1620,R_OTB_014,combinatorics;graph_theory;optimization
C922,MATH 394-A16,Probability I,1,10,170,any,1,0,4,T_TTH_1000_1120,R_KNE_220,probability;statistics
C923,MATH 398-B16,Special Topics: WDRP,0,2,15,any,0,0,2,T_TTH_1600_1720,R_MEB_248,general_math;seminar
C924,MATH 402-A16,Introduction to Modern Algebra,1,10,100,any,1,0,4,T_TTH_1130_1250,R_OTB_014,algebra;number_theory
C925,MATH 407-A16,Linear Optimization,1,10,150,any,1,0,4,T_MWF_1430_1520,R_AND_205,optimization;linear_algebra
C926,MATH 424-A16,Fundamental Concepts of Analysis,0,2,50,any,0,0,4,T_MWF_1430_1520,R_MUE_153,analysis;real_analysis
C927,MATH 427-A16,Complex Analysis,0,2,50,any,0,0,4,T_MW_1000_1120,R_MUE_153,complex_analysis;analysis
C928,MATH 441-A16,Topology,0,2,90,any,1,0,4,T_MWF_1130_1220,R_OTB_014,topology;geometry
C929,MATH 444-A16,Geometries I,0,2,50,any,0,0,4,T_TTH_1600_1720,R_MUE_153,geometry;education
C930,MATH 461-A16,Combinatorial Theory I,0,2,80,any,1,0,4,T_TTH_1430_1550,R_AND_205,combinatorics;graph_theory
C931,MATH 491-A16,Introduction to Stochastic Processes I,0,2,45,any,0,0,4,T_MWF_1030_1120,R_LOW_206,probability;stochastic_processes
C932,MATH 504-A16,Modern Algebra,0,2,35,any,0,0,5,T_MWF_1430_1520,R_MGH_389,algebra;algebraic_geometry
C933,MATH 507-A16,Algebraic Structures,0,2,25,any,0,0,3,T_MW_1000_1120,R_MEB_248,algebra;representation_theory
C934,MATH 514-A16,Network Optimization,0,2,20,any,0,0,3,T_MWF_1230_1320,R_PDL_C401,optimization;combinatorics;graph_theory
C935,MATH 521-A16,Advanced Probability,0,2,15,any,0,0,3,T_TTH_1430_1550,R_PDL_C038,probability;analysis
C936,MATH 526-A16,Real Analysis,0,2,20,any,0,0,5,T_MW_1430_1550,R_PDL_C401,analysis;real_analysis
C937,MATH 534-A16,Complex Analysis,0,2,25,any,0,0,5,T_TTH_1300_1420,R_PDL_C038,complex_analysis;analysis
C938,MATH 544-A16,Topology and Geometry of Manifolds,0,2,35,any,0,0,5,T_TTH_1000_1120,R_MEB_248,topology;geometry
C939,MATH 547-A16,Geometric Structures,0,2,25,any,0,0,3,T_TTH_1600_1720,R_LOW_206,geometry;differential_geometry
C940,MATH 550-D16,Seminar in Geometry,0,2,20,any,0,0,3,T_TTH_1600_1720,R_PDL_C401,geometry;seminar
C941,MATH 580-B16,Departmental Colloquium,0,2,60,any,0,0,2,T_TTH_1600_1720,R_MUE_153,general_math;seminar
C942,MATH 581-C16,Special Topics: Inverse Problems and PDE,0,2,25,any,0,0,3,T_MWF_0930_1020,R_PDL_C038,pde;inverse_problems
C943,MATH 584-A16,Numerical Linear Algebra,0,2,25,any,0,0,5,T_MW_1000_1120,R_LOW_206,numerical_analysis;linear_algebra
C944,MATH 590-A16,Seminar in Probability,0,2,40,any,0,0,3,T_W_1500_1650,R_LOW_206,probability;seminar
C945,MATH 102-A17,Algebra,0,2,40,any,0,0,5,T_F_1530_1720,R_MGH_389,service;algebra;precalculus
C946,MATH 103-A17,Introduction to Elementary Functions,0,2,40,any,0,0,5,T_MWF_1530_1620,R_LOW_206,service;precalculus
C947,MATH 111-A17,Algebra with Applications,1,10,240,any,1,0,5,T_MW_1000_1120,R_KNE_220,service;algebra;applications
C948,MATH 111-B17,Algebra with Applications,1,10,240,any,1,0,5,T_TTH_1130_1250,R_GUG_220,service;algebra;applications
C949,MATH 112-A17,Business and Economic Calculus,0,2,90,any,1,0,5,T_MWF_0830_0920,R_OTB_014,service;calculus;optimization
C950,MATH 120-A17,Precalculus,1,10,240,any,1,0,5,T_MWF_0830_0920,R_GUG_220,service;precalculus;calculus
C951,MATH 120-B17,Precalculus,1,10,240,any,1,0,5,T_MWF_1230_1320,R_KNE_210,service;precalculus;calculus
C952,MATH 124-A17,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_0830_0920,R_GUG_220,service;calculus
C953,MATH 124-B17,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1130_1220,R_KNE_220,service;calculus
C954,MATH 124-C17,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1130_1220,R_KNE_220,service;calculus
C955,MATH 124-D17,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1130_1220,R_KNE_210,service;calculus
C956,MATH 124-E17,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MW_1000_1120,R_GUG_220,service;calculus
C957,MATH 124-F17,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_TTH_1300_1420,R_KNE_210,service;calculus
C958,MATH 125-A17,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1130_1220,R_KNE_220,service;calculus
C959,MATH 125-B17,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_TTH_1430_1550,R_KNE_220,service;calculus
C960,MATH 125-C17,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1530_1620,R_KNE_210,service;calculus
C961,MATH 126-A17,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_TTH_1300_1420,R_SMI_120,service;calculus;geometry
C962,MATH 126-B17,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_TTH_1000_1120,R_KNE_210,service;calculus;geometry
C963,MATH 126-C17,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_0830_0920,R_GUG_220,service;calculus;geometry
C964,MATH 126-D17,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1330_1420,R_SMI_120,service;calculus;geometry
C965,MATH 134-A17,Accelerated Honors Calculus,0,2,45,any,0,0,5,T_MWF_1430_1520,R_MEB_248,calculus;honors;linear_algebra
C966,MATH 200-A17,Discrete Mathematics I,0,2,300,any,1,0,5,T_TTH_1000_1120,R_KNE_210,combinatorics;probability;number_theory
C967,MATH 207-A17,Introduction to Differential Equations,1,10,230,any,1,0,4,T_F_1530_1720,R_SMI_120,differential_equations;applied_math
C968,MATH 207-C17,Introduction to Differential Equations,1,10,220,any,1,0,4,T_MWF_1330_1420,R_KNE_220,differential_equations;applied_math
C969,MATH 207-D17,Introduction to Differential Equations,1,10,50,any,0,0,4,T_MWF_1230_1320,R_MGH_389,differential_equations;applied_math
C970,MATH 208-A17,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_F_1530_1720,R_KNE_210,linear_algebra;applied_math
C971,MATH 208-B17,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_TTH_1000_1120,R_KNE_210,linear_algebra;applied_math
C972,MATH 209-A17,Linear Analysis,0,2,50,any,0,0,4,T_MWF_1430_1520,R_MUE_153,differential_equations;pde;analysis
C973,MATH 224-A17,Advanced Multivariable Calculus,0,2,305,any,1,0,4,T_MWF_0930_1020,R_KNE_210,calculus;geometry;analysis
C974,MATH 224-B17,Advanced Multivariable Calculus,0,2,50,any,0,0,4,T_TTH_1430_1550,R_MUE_153,calculus;geometry;analysis
C975,MATH 300-A17,Introduction to Mathematical Reasoning,1,10,80,any,1,0,4,T_TTH_1430_1550,R_SMI_102,proofs;number_theory;combinatorics
C976,MATH 300-B17,Introduction to Mathematical Reasoning,1,10,70,any,0,0,4,T_MWF_1230_1320,R_OTB_014,proofs;number_theory;combinatorics
C977,MATH 327-A17,Introductory Real Analysis I,1,10,75,any,0,0,4,T_MWF_0830_0920,R_AND_205,analysis;real_analysis
C978,MATH 334-A17,Honors Accelerated Advanced Calculus,0,2,45,any,0,0,5,T_F_1530_1720,R_LOW_206,analysis;pde;complex_analysis
C979,MATH 342-A17,Art of Problem Solving,0,2,25,any,0,0,4,T_MWF_1430_1520,R_PDL_C401,combinatorics;number_theory;geometry;probability
C980,MATH 381-A17,Discrete Mathematical Modeling,1,10,80,any,1,0,4,T_MWF_0830_0920,R_OTB_014,combinatorics;graph_theory;optimization
C981,MATH 394-A17,Probability I,1,10,170,any,1,0,4,T_MW_1000_1120,R_KNE_210,probability;statistics
C982,MATH 398-B17,Special Topics: WDRP,0,2,15,any,0,0,2,T_F_1530_1720,R_PDL_C401,general_math;seminar
C983,MATH 402-A17,Introduction to Modern Algebra,1,10,100,any,1,0,4,T_MWF_1330_1420,R_SAV_260,algebra;number_theory
C984,MATH 407-A17,Linear Optimization,1,10,150,any,1,0,4,T_TTH_1000_1120,R_KNE_210,optimization;linear_algebra
C985,MATH 424-A17,Fundamental Concepts of Analysis,0,2,50,any,0,0,4,T_MW_1430_1550,R_LOW_206,analysis;real_analysis
C986,MATH 427-A17,Complex Analysis,0,2,50,any,0,0,4,T_TTH_1000_1120,R_LOW_206,complex_analysis;analysis
C987,MATH 441-A17,Topology,0,2,90,any,1,0,4,T_TTH_1130_1250,R_MUE_153,topology;geometry
C988,MATH 444-A17,Geometries I,0,2,50,any,0,0,4,T_TTH_1600_1720,R_SMI_102,geometry;education
C989,MATH 461-A17,Combinatorial Theory I,0,2,80,any,1,0,4,T_MWF_1030_1120,R_SMI_102,combinatorics;graph_theory
C990,MATH 491-A17,Introduction to Stochastic Processes I,0,2,45,any,0,0,4,T_MWF_1430_1520,R_MEB_248,probability;stochastic_processes
C991,MATH 504-A17,Modern Algebra,0,2,35,any,0,0,5,T_TTH_1300_1420,R_MGH_389,algebra;algebraic_geometry
C992,MATH 507-A17,Algebraic Structures,0,2,25,any,0,0,3,T_MW_1430_1550,R_MEB_248,algebra;representation_theory
C993,MATH 514-A17,Network Optimization,0,2,20,any,0,0,3,T_MWF_1430_1520,R_MEB_248,optimization;combinatorics;graph_theory
C994,MATH 521-A17,Advanced Probability,0,2,15,any,0,0,3,T_W_1500_1650,R_MEB_248,probability;analysis
C995,MATH 526-A17,Real Analysis,0,2,20,any,0,0,5,T_TTH_1000_1120,R_PDL_C038,analysis;real_analysis
C996,MATH 534-A17,Complex Analysis,0,2,25,any,0,0,5,T_TTH_1300_1420,R_MEB_248,complex_analysis;analysis
C997,MATH 544-A17,Topology and Geometry of Manifolds,0,2,35,any,0,0,5,T_MW_1430_1550,R_LOW_206,topology;geometry
C998,MATH 547-A17,Geometric Structures,0,2,25,any,0,0,3,T_F_1530_1720,R_PDL_C401,geometry;differential_geometry
C999,MATH 550-D17,Seminar in Geometry,0,2,20,any,0,0,3,T_MWF_1230_1320,R_LOW_113,geometry;seminar
C1000,MATH 580-B17,Departmental Colloquium,0,2,60,any,0,0,2,T_MWF_0930_1020,R_MUE_153,general_math;seminar
C1001,MATH 581-C17,Special Topics: Inverse Problems and PDE,0,2,25,any,0,0,3,T_TTH_1430_1550,R_PDL_C401,pde;inverse_problems
C1002,MATH 584-A17,Numerical Linear Algebra,0,2,25,any,0,0,5,T_TTH_1300_1420,R_MEB_248,numerical_analysis;linear_algebra
C1003,MATH 590-A17,Seminar in Probability,0,2,40,any,0,0,3,T_F_1530_1720,R_MGH_389,probability;seminar
C1004,MATH 102-A18,Algebra,0,2,40,any,0,0,5,T_MW_1000_1120,R_LOW_206,service;algebra;precalculus
C1005,MATH 103-A18,Introduction to Elementary Functions,0,2,40,any,0,0,5,T_MWF_0930_1020,R_MEB_248,service;precalculus
C1006,MATH 111-A18,Algebra with Applications,1,10,240,any,1,0,5,T_MWF_0830_0920,R_SMI_120,service;algebra;applications
C1007,MATH 111-B18,Algebra with Applications,1,10,240,any,1,0,5,T_MWF_1030_1120,R_KNE_210,service;algebra;applications
C1008,MATH 112-A18,Business and Economic Calculus,0,2,90,any,1,0,5,T_TTH_1130_1250,R_AND_205,service;calculus;optimization
C1009,MATH 120-A18,Precalculus,1,10,240,any,1,0,5,T_MWF_0930_1020,R_KNE_220,service;precalculus;calculus
C1010,MATH 120-B18,Precalculus,1,10,240,any,1,0,5,T_MWF_0830_0920,R_KNE_210,service;precalculus;calculus
C1011,MATH 124-A18,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1330_1420,R_KNE_210,service;calculus
C1012,MATH 124-B18,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_TTH_1130_1250,R_KNE_220,service;calculus
C1013,MATH 124-C18,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1330_1420,R_SMI_120,service;calculus
C1014,MATH 124-D18,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1330_1420,R_SMI_120,service;calculus
C1015,MATH 124-E18,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MWF_1230_1320,R_KNE_210,service;calculus
C1016,MATH 124-F18,Calculus with Analytic Geometry I,1,10,240,any,1,0,5,T_MW_1430_1550,R_KNE_220,service;calculus
C1017,MATH 125-A18,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_0930_1020,R_KNE_210,service;calculus
C1018,MATH 125-B18,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_TTH_1300_1420,R_KNE_220,service;calculus
C1019,MATH 125-C18,Calculus with Analytic Geometry II,1,10,240,any,1,0,5,T_MWF_1530_1620,R_SMI_120,service;calculus
C1020,MATH 126-A18,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1130_1220,R_GUG_220,service;calculus;geometry
C1021,MATH 126-B18,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_0930_1020,R_KNE_210,service;calculus;geometry
C1022,MATH 126-C18,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MW_1000_1120,R_KNE_220,service;calculus;geometry
C1023,MATH 126-D18,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1330_1420,R_KNE_210,service;calculus;geometry
C1024,MATH 134-A18,Accelerated Honors Calculus,0,2,45,any,0,0,5,T_MWF_1230_1320,R_MEB_248,calculus;honors;linear_algebra
C1025,MATH 200-A18,Discrete Mathematics I,0,2,300,any,1,0,5,T_MWF_0930_1020,R_KNE_210,combinatorics;probability;number_theory
C1026,MATH 207-A18,Introduction to Differential Equations,1,10,230,any,1,0,4,T_TTH_1130_1250,R_KNE_210,differential_equations;applied_math
C1027,MATH 207-C18,Introduction to Differential Equations,1,10,220,any,1,0,4,T_TTH_1000_1120,R_GUG_220,differential_equations;applied_math
C1028,MATH 207-D18,Introduction to Differential Equations,1,10,50,any,0,0,4,T_TTH_1430_1550,R_LOW_206,differential_equations;applied_math
